hauljoin,species_code,year,stratum,survey,lat_mid,long_mid,numcpue
-20771,21740,2021,70,143,62.662255,-167.48342,1702.1151435958802
-20671,21720,2021,71,143,64.340615,-162.26762,0
-20671,21740,2021,71,143,64.340615,-162.26762,0
-20658,21720,2021,71,143,64.978615,-167.614405,172.94141350205498
-20658,21740,2021,71,143,64.978615,-167.614405,197.64732971663426
-22015,21720,2022,70,143,61.658755,-170.188225,802.7096183547993
-22015,21740,2022,70,143,61.658755,-170.188225,9076.793376781192
-22001,21720,2022,70,143,61.03059,-168.05216,64.17062747387128
-22001,21740,2022,70,143,61.03059,-168.05216,1540.0950593729106
-21988,21720,2022,70,143,61.658665,-168.797375,0
-21988,21740,2022,70,143,61.658665,-168.797375,839.2001818043274
-21972,21720,2022,70,143,62.357455,-167.42937,292.9894388576116
-21972,21740,2022,70,143,62.357455,-167.42937,45.07529828578641
-21954,21720,2022,81,143,63.325925,-172.627455,18.880850429754588
-21954,21740,2022,81,143,63.325925,-172.627455,2435.629705438342
-21937,21720,2022,71,143,63.66443,-168.27987,47.190744422667485
-21937,21740,2022,71,143,63.66443,-168.27987,755.0519107626798
-21909,21720,2022,71,143,64.32179,-169.82796,93.8510988966513
-21909,21740,2022,71,143,64.32179,-169.82796,445.7927197590936
-21862,21720,2022,71,143,65.32508,-167.691295,91.87130080207321
-21862,21740,2022,71,143,65.32508,-167.691295,12839.01428708973
-21830,21720,2022,71,143,64.32042,-165.31448,0
-21830,21740,2022,71,143,64.32042,-165.31448,701.4908310093526
-21015,21720,2021,71,143,64.3544,-166.835115,601.326960229678
-21015,21740,2021,71,143,64.3544,-166.835115,2669.8917034197707
-20806,21720,2021,70,143,61.309525,-167.358435,0
-20806,21740,2021,70,143,61.309525,-167.358435,7096.937775502882
-20785,21720,2021,70,143,60.653975,-167.34596,21.850749287321424
-20785,21740,2021,70,143,60.653975,-167.34596,87.4029971492857
-20770,21720,2021,70,143,62.64567,-168.18579,3142.1425697615
-20770,21740,2021,70,143,62.64567,-168.18579,1093.9311168799297
-20670,21720,2021,71,143,64.02365,-163.07422,0
-20670,21740,2021,71,143,64.02365,-163.07422,248.5719417659575
-20657,21720,2021,71,143,64.657665,-167.605295,707.9167995638061
-20657,21740,2021,71,143,64.657665,-167.605295,2904.8999706238938
-22014,21720,2022,70,143,61.3246,-170.15793,972.9060970079287
-22014,21740,2022,70,143,61.3246,-170.15793,20534.528685784368
-22000,21720,2022,70,143,61.32989,-168.106955,358.873379826875
-22000,21740,2022,70,143,61.32989,-168.106955,3902.748005617266
-21987,21720,2022,70,143,61.67318,-169.5082,898.9478023423076
-21987,21740,2022,70,143,61.67318,-169.5082,18877.90384918846
-21971,21720,2022,70,143,62.65413,-167.393235,226.44594738632577
-21971,21740,2022,70,143,62.65413,-167.393235,837.8500053294053
-21953,21720,2022,70,143,63.29589,-171.9903,41.3575705239632
-21953,21740,2022,70,143,63.29589,-171.9903,248.14542314377917
-21936,21720,2022,71,143,63.34629,-168.254575,514.6235930313496
-21936,21740,2022,71,143,63.34629,-168.254575,1396.8354667993774
-21895,21720,2022,71,143,64.33917,-168.36378,491.6979021856513
-21895,21740,2022,71,143,64.33917,-168.36378,6146.223777320641
-21861,21720,2022,71,143,64.9887,-167.59987,110.86842259778727
-21861,21740,2022,71,143,64.9887,-167.59987,7450.357998571305
-21807,21720,2022,81,143,62.65155,-172.44624,330.14422267831645
-21807,21740,2022,81,143,62.65155,-172.44624,3858.5606025528236
-21014,21720,2021,71,143,64.674045,-166.85066,280.8016606610212
-21014,21740,2021,71,143,64.674045,-166.85066,514.8030445452055
-20805,21720,2021,70,143,60.987575,-167.319575,0
-20805,21740,2021,70,143,60.987575,-167.319575,410.0991004476232
-20784,21720,2021,70,143,61.667485,-169.467605,303.48407893340755
-20784,21740,2021,70,143,61.667485,-169.467605,3011.495860185352
-20695,21720,2021,70,143,62.9969,-167.424855,322.53557936052437
-20695,21740,2021,70,143,62.9969,-167.424855,921.5302267443553
-20669,21720,2021,71,143,64.2493,-163.16383,0
-20669,21740,2021,71,143,64.2493,-163.16383,0
-20656,21720,2021,71,143,64.333085,-167.57719,551.2348625582314
-20656,21740,2021,71,143,64.333085,-167.57719,701.5716432559309
-22013,21720,2022,70,143,60.986185,-170.115145,2088.583119353279
-22013,21740,2022,70,143,60.986185,-170.115145,21799.586308249847
-21999,21720,2022,70,143,61.996715,-170.977865,822.1367790224085
-21999,21740,2022,70,143,61.996715,-170.977865,3077.7428137761963
-21986,21720,2022,70,143,62.031705,-169.55111,1030.1360929180883
-21986,21740,2022,70,143,62.031705,-169.55111,3113.820462684221
-21970,21720,2022,70,143,62.63388,-166.75536,0
-21970,21740,2022,70,143,62.63388,-166.75536,10220.25401570164
-21952,21720,2022,81,143,63.66676,-172.694685,43.26516114001104
-21952,21740,2022,81,143,63.66676,-172.694685,5711.001270481457
-21908,21720,2022,71,143,63.990815,-169.784375,45.66345576466881
-21908,21740,2022,71,143,63.990815,-169.784375,91.32691152933762
-21882,21720,2022,71,143,64.344405,-167.576195,23.139304862886892
-21882,21740,2022,71,143,64.344405,-167.576195,509.0647069835116
-21860,21720,2022,71,143,64.690335,-167.604155,227.804184079449
-21860,21740,2022,71,143,64.690335,-167.604155,615.0712970145123
-21806,21720,2022,81,143,62.661405,-173.129855,132.22172389323617
-21806,21740,2022,81,143,62.661405,-173.129855,849.9967964565183
-20818,21720,2021,70,143,60.692485,-168.01277,303.9750575090411
-20818,21740,2021,70,143,60.692485,-168.01277,567.4201073502101
-20804,21720,2021,70,143,60.97929,-166.741525,0
-20804,21740,2021,70,143,60.97929,-166.741525,71.0629895707009
-20783,21720,2021,70,143,61.66585,-168.79037,249.9534234518436
-20783,21740,2021,70,143,61.66585,-168.79037,1227.0440787635957
-20694,21720,2021,70,143,63.00235,-166.75036,109.57271025907372
-20694,21740,2021,70,143,63.00235,-166.75036,1402.5306913161435
-20595,21720,2021,81,143,62.662975,-173.16578,0
-20595,21740,2021,81,143,62.662975,-173.16578,215.65290750797755
-19850,21720,2019,81,143,63.33313,-172.647645,656.2948219531811
-19850,21740,2019,81,143,63.33313,-172.647645,15830.626614385823
-19835,21720,2019,81,143,60.992635,-170.769875,1130.0321129540869
-19835,21740,2019,81,143,60.992635,-170.769875,34050.21291297503
-19792,21720,2019,71,143,63.674145,-167.51265,1063.8067835094143
-19792,21740,2019,71,143,63.674145,-167.51265,10486.095437449942
-19774,21720,2019,70,143,62.669555,-167.449085,2736.061927604737
-19774,21740,2019,70,143,62.669555,-167.449085,7506.63144240274
-19758,21720,2019,71,143,64.303325,-169.82463,1017.6356253879736
-19758,21740,2019,71,143,64.303325,-169.82463,2474.7048162843903
-19741,21720,2019,71,143,64.00194,-167.568545,958.1506619096402
-19741,21740,2019,71,143,64.00194,-167.568545,47763.81049619557
-19581,21720,2019,71,143,65.30246,-167.669265,2225.530681459451
-19581,21740,2019,71,143,65.30246,-167.669265,1394.0137235515244
-19504,21720,2019,81,143,61.67408,-170.91697,218.60625613942008
-19504,21740,2019,81,143,61.67408,-170.91697,25926.70197813522
-19489,21720,2019,81,143,62.3282,-172.451475,407.471290645154
-19489,21740,2019,81,143,62.3282,-172.451475,13510.890163497212
-17446,21720,2017,71,143,64.310265,-161.536975,0
-17446,21740,2017,71,143,64.310265,-161.536975,0
-20640,21720,2021,71,143,65.009085,-169.950965,354.06196482704183
-20640,21740,2021,71,143,65.009085,-169.950965,11861.075821705901
-20624,21720,2021,70,143,62.865445,-168.825805,1163.2973771536717
-20624,21740,2021,70,143,62.865445,-168.825805,1543.606135069295
-20609,21720,2021,70,143,62.305455,-170.27634,115.70202877028134
-20609,21740,2021,70,143,62.305455,-170.27634,4882.625614105873
-20594,21720,2021,81,143,62.348985,-173.16048,782.5928506758905
-20594,21740,2021,81,143,62.348985,-173.16048,4674.405945928967
-19820,21720,2019,70,143,62.346275,-169.590045,1925.2068769106
-19820,21740,2019,70,143,62.346275,-169.590045,8081.3916577293785
-19806,21720,2019,70,143,63.273085,-171.123505,84.17012465595461
-19806,21740,2019,70,143,63.273085,-171.123505,84.17012465595461
-19791,21720,2019,81,143,62.66971,-174.6305,130.98654349041414
-19791,21740,2019,81,143,62.66971,-174.6305,19760.255703696763
-19773,21720,2019,70,143,62.33572,-167.438125,673.5568161171369
-19773,21740,2019,70,143,62.33572,-167.438125,20784.038897328795
-19757,21720,2019,71,143,63.988455,-169.77752,3162.46075729413
-19757,21740,2019,71,143,63.988455,-169.77752,1667.0335774883786
-19740,21720,2019,71,143,64.31802,-167.61301,2172.403139955718
-19740,21740,2019,71,143,64.31802,-167.61301,15590.18723968221
-19503,21720,2019,81,143,61.33953,-170.850915,1617.0234558777208
-19503,21740,2019,81,143,61.33953,-170.850915,104774.25953837835
-19488,21720,2019,81,143,62.334975,-173.156085,1021.5033260148296
-19488,21740,2019,81,143,62.334975,-173.156085,11657.155602757466
-17444,21720,2017,70,143,61.339715,-168.066195,115.03547740137249
-17444,21740,2017,70,143,61.339715,-168.066195,15966.924263310502
-20638,21720,2021,71,143,64.653585,-170.62823,0
-20638,21740,2021,71,143,64.653585,-170.62823,535.7805646403848
-20623,21720,2021,70,143,62.657235,-168.896405,1440.8122199039215
-20623,21740,2021,70,143,62.657235,-168.896405,807.7280626734105
-20608,21720,2021,70,143,62.00565,-170.269635,397.9480291602911
-20608,21740,2021,70,143,62.00565,-170.269635,1047.2316556849767
-19849,21720,2019,70,143,63.299995,-171.984305,1841.1090407659447
-19849,21740,2019,70,143,63.299995,-171.984305,11956.378711797664
-19834,21720,2019,70,143,60.992235,-170.07322,1039.6363300135797
-19834,21740,2019,70,143,60.992235,-170.07322,58934.384457644795
-19819,21720,2019,70,143,62.670615,-169.647345,2534.856030739354
-19819,21740,2019,70,143,62.670615,-169.647345,12674.28015369677
-19805,21720,2019,70,143,62.974005,-171.806345,745.7312214225143
-19805,21740,2019,70,143,62.974005,-171.806345,21455.752570642053
-19789,21720,2019,81,143,63.001735,-174.0076,66.39302119052779
-19789,21740,2019,81,143,63.001735,-174.0076,17826.52618965671
-19772,21720,2019,70,143,61.99045,-167.4153,69.64564296857588
-19772,21740,2019,70,143,61.99045,-167.4153,13139.811306737984
-19756,21720,2019,71,143,63.65616,-169.754585,597.6771576108035
-19756,21740,2019,71,143,63.65616,-169.754585,3735.4822350675217
-19739,21720,2019,71,143,64.32977,-168.32124,926.6148812496699
-19739,21740,2019,71,143,64.32977,-168.32124,3963.852547568032
-19580,21720,2019,71,143,65.006105,-167.643845,578.6729365879346
-19580,21740,2019,71,143,65.006105,-167.643845,3303.2580130227934
-19502,21720,2019,81,143,61.342485,-171.48311,1034.6017164125244
-19502,21740,2019,81,143,61.342485,-171.48311,23092.310310327543
-19487,21720,2019,81,143,62.334245,-173.86337,865.1345388828884
-19487,21740,2019,81,143,62.334245,-173.86337,9214.68880949681
-17443,21720,2017,70,143,61.667955,-168.0963,523.0425068799703
-17443,21740,2017,70,143,61.667955,-168.0963,8392.454769483162
-20637,21720,2021,71,143,64.65693,-169.90694,110.8570268056725
-20637,21740,2021,71,143,64.65693,-169.90694,310.39967505588305
-20593,21720,2021,81,143,62.332455,-173.83068,2113.9970766440424
-20593,21740,2021,81,143,62.332455,-173.83068,4616.279330630869
-19848,21720,2019,70,143,63.69839,-172.061445,2463.2060003250313
-19848,21740,2019,70,143,63.69839,-172.061445,22112.87204837244
-19833,21720,2019,70,143,60.99903,-169.42226,1518.475596274997
-19833,21740,2019,70,143,60.99903,-169.42226,5770.207265844989
-19818,21720,2019,70,143,62.67188,-170.329935,2261.0493315743165
-19818,21740,2019,70,143,62.67188,-170.329935,29845.851176780976
-19804,21720,2019,70,143,62.66339,-171.8221,950.7979355583734
-19804,21740,2019,70,143,62.66339,-171.8221,39501.332413652424
-19788,21720,2019,81,143,63.010495,-173.293005,120.2409267449188
-19788,21740,2019,81,143,63.010495,-173.293005,10601.24170801034
-19771,21720,2019,71,143,63.993085,-170.55962,2069.4144136645364
-19771,21740,2019,71,143,63.993085,-170.55962,321.90890879226123
-19755,21720,2019,71,143,63.667525,-169.007845,1330.2438691743896
-19755,21740,2019,71,143,63.667525,-169.007845,7071.2963571901755
-19579,21720,2019,71,143,64.673895,-167.605935,2690.5852003592317
-19579,21740,2019,71,143,64.673895,-167.605935,4083.9239648309763
-19501,21720,2019,81,143,61.679305,-171.556475,762.1581476096403
-19501,21740,2019,81,143,61.679305,-171.556475,17261.85209991564
-19486,21720,2019,81,143,62.33512,-174.571725,350.2518001397299
-19486,21740,2019,81,143,62.33512,-174.571725,25403.557033663936
-17442,21720,2017,70,143,62.001255,-168.125995,935.5412796880177
-17442,21740,2017,70,143,62.001255,-168.125995,24570.26834549057
-20622,21720,2021,70,143,62.66026,-169.62538,636.6053749299144
-20622,21740,2021,70,143,62.66026,-169.62538,848.8071665732193
-20607,21720,2021,70,143,61.980685,-171.07103,58.62734048893052
-20607,21740,2021,70,143,61.980685,-171.07103,1035.749681971106
-20592,21720,2021,81,143,61.664665,-172.292375,1358.5258364443575
-20592,21740,2021,81,143,61.664665,-172.292375,5753.756483764338
-19847,21720,2019,81,143,63.6616,-172.721165,426.2110889571548
-19847,21740,2019,81,143,63.6616,-172.721165,15465.373799302475
-19832,21720,2019,70,143,61.32734,-169.464865,402.7691892142942
-19832,21740,2019,70,143,61.32734,-169.464865,1762.1152028125373
-19817,21720,2019,70,143,61.647585,-166.73471,0
-19817,21740,2019,70,143,61.647585,-166.73471,859.7714486753415
-19803,21720,2019,81,143,62.668765,-172.508855,1104.5051117579421
-19803,21740,2019,81,143,62.668765,-172.508855,22458.27060574482
-19786,21720,2019,81,143,63.02286,-172.60382,400.8665451934137
-19786,21740,2019,81,143,63.02286,-172.60382,20504.323786643112
-19770,21720,2019,71,143,64.232535,-171.104195,1477.5261598389707
-19770,21740,2019,71,143,64.232535,-171.104195,6744.191987652076
-19754,21720,2019,71,143,63.95837,-169.037045,1969.5381277258894
-19754,21740,2019,71,143,63.95837,-169.037045,2142.6843367567367
-19738,21720,2019,71,143,63.99935,-162.31633,0
-19738,21740,2019,71,143,63.99935,-162.31633,0
-19577,21720,2019,71,143,64.002485,-163.064235,0
-19577,21740,2019,71,143,64.002485,-163.064235,25.06442874068866
-19500,21720,2019,81,143,61.662905,-172.33209,457.53219446083244
-19500,21740,2019,81,143,61.662905,-172.33209,12478.150758022703
-19485,21720,2019,81,143,62.31661,-175.319035,272.8577891124636
-19485,21740,2019,81,143,62.31661,-175.319035,24557.201020121724
-17445,21720,2017,71,143,63.991045,-161.53304,0
-17445,21740,2017,71,143,63.991045,-161.53304,0
-20636,21720,2021,71,143,64.316715,-169.83788,0
-20636,21740,2021,71,143,64.316715,-169.83788,3406.733373750633
-20621,21720,2021,81,143,63.657025,-172.673635,65.26718733057726
-20621,21740,2021,81,143,63.657025,-172.673635,3437.4051994104025
-20606,21720,2021,81,143,63.000435,-173.981685,0
-20606,21740,2021,81,143,63.000435,-173.981685,154.10550748812145
-20591,21720,2021,81,143,61.66059,-171.533265,4369.969723256964
-20591,21740,2021,81,143,61.66059,-171.533265,2144.1440230933704
-19846,21720,2019,70,143,60.66889,-169.36521,536.948011316156
-19846,21740,2019,70,143,60.66889,-169.36521,14357.522911279822
-19831,21720,2019,70,143,60.6635,-167.33004,20.83745915024508
-19831,21740,2019,70,143,60.6635,-167.33004,1500.2970588176458
-19816,21720,2019,70,143,61.666785,-167.390325,0
-19816,21740,2019,70,143,61.666785,-167.390325,3038.3653005424358
-19802,21720,2019,81,143,62.66735,-173.19076,235.50496385587567
-19802,21740,2019,81,143,62.66735,-173.19076,29398.869654675145
-19784,21720,2019,71,143,64.0034,-166.056865,144.74247563477536
-19784,21740,2019,71,143,64.0034,-166.056865,361.8561890869384
-19769,21720,2019,71,143,64.3301,-170.59159,1131.2430475687702
-19769,21740,2019,71,143,64.3301,-170.59159,9379.890269424386
-19737,21720,2019,71,143,63.997585,-161.527585,0
-19737,21740,2019,71,143,63.997585,-161.527585,0
-19576,21720,2019,71,143,64.00213,-163.774885,0
-19576,21740,2019,71,143,64.00213,-163.774885,0
-19499,21720,2019,81,143,61.34241,-172.285085,741.9445934040897
-19499,21740,2019,81,143,61.34241,-172.285085,46171.78277414681
-17456,21720,2017,71,143,64.31149,-169.82966,290.87709442870374
-17456,21740,2017,71,143,64.31149,-169.82966,14398.416174220836
-20635,21720,2021,71,143,64.28089,-170.67872,115.1505886429001
-20635,21740,2021,71,143,64.28089,-170.67872,10616.88427287539
-20620,21720,2021,70,143,63.535055,-171.99621,319.09330374111124
-20620,21740,2021,70,143,63.535055,-171.99621,3313.6612311576937
-20605,21720,2021,81,143,63.004,-173.215325,62.58676612009783
-20605,21740,2021,81,143,63.004,-173.215325,1564.6691530024457
-20590,21720,2021,81,143,61.338445,-171.53157,611.8734637781765
-20590,21740,2021,81,143,61.338445,-171.53157,8704.393468586317
-19845,21720,2019,70,143,60.667385,-168.69992,737.0380022058495
-19845,21740,2019,70,143,60.667385,-168.69992,9286.678827793703
-19830,21720,2019,70,143,60.666005,-166.636445,0
-19830,21740,2019,70,143,60.666005,-166.636445,4361.626469133014
-19815,21720,2019,70,143,61.344665,-167.367465,0
-19815,21740,2019,70,143,61.344665,-167.367465,12337.371018393898
-19801,21720,2019,81,143,62.65517,-173.90926,38.30154113911082
-19801,21740,2019,81,143,62.65517,-173.90926,12313.945476224128
-19783,21720,2019,71,143,63.673455,-166.063625,234.757414492813
-19783,21740,2019,71,143,63.673455,-166.063625,875.0049085641213
-19753,21720,2019,70,143,63.001125,-166.01628,0
-19753,21740,2019,70,143,63.001125,-166.01628,556.1806665760402
-19736,21720,2019,71,143,64.31501,-161.56173,0
-19736,21740,2019,71,143,64.31501,-161.56173,0
-19575,21720,2019,71,143,64.337985,-163.78272,0
-19575,21740,2019,71,143,64.337985,-163.78272,0
-19498,21720,2019,81,143,61.333085,-172.93076,897.4582554431353
-19498,21740,2019,81,143,61.333085,-172.93076,85421.70849536025
-17455,21720,2017,71,143,63.994085,-170.55932,963.7668786138908
-17455,21740,2017,71,143,63.994085,-170.55932,19110.792007636417
-20649,21720,2021,71,143,65.017845,-169.10073,110.42856442424534
-20649,21740,2021,71,143,65.017845,-169.10073,18728.68452635201
-20634,21720,2021,71,143,64.233985,-171.105935,47.011082392563225
-20634,21740,2021,71,143,64.233985,-171.105935,24586.796091310567
-20619,21720,2021,70,143,63.24515,-171.99726,0
-20619,21740,2021,70,143,63.24515,-171.99726,1959.719876403149
-20604,21720,2021,81,143,63.003305,-172.56412,0
-20604,21740,2021,81,143,63.003305,-172.56412,241.82404491543082
-20589,21720,2021,81,143,61.340725,-172.206795,451.33928727583907
-20589,21740,2021,81,143,61.340725,-172.206795,5133.984392762669
-19844,21720,2019,70,143,62.67068,-168.891655,4379.0610815325435
-19844,21740,2019,70,143,62.67068,-168.891655,11920.77738861637
-19829,21720,2019,70,143,60.997585,-166.647435,0
-19829,21740,2019,70,143,60.997585,-166.647435,280.41315513451207
-19814,21720,2019,70,143,61.331305,-168.08544,22.183765432413722
-19814,21740,2019,70,143,61.331305,-168.08544,28350.852222624733
-19800,21720,2019,70,143,61.997905,-168.837175,5163.6665728316075
-19800,21740,2019,70,143,61.997905,-168.837175,22020.264062653798
-19768,21720,2019,71,143,64.63456,-170.605155,883.9785911075207
-19768,21740,2019,71,143,64.63456,-170.605155,12231.796783929647
-19752,21720,2019,71,143,63.336715,-166.76685,236.58598847873554
-19752,21740,2019,71,143,63.336715,-166.76685,11261.493051587811
-19735,21720,2019,71,143,64.33142,-162.274705,0
-19735,21740,2019,71,143,64.33142,-162.274705,0
-19574,21720,2019,71,143,64.32498,-164.531705,0
-19574,21740,2019,71,143,64.32498,-164.531705,0
-20648,21720,2021,71,143,65.252895,-168.947575,301.6246897906075
-20648,21740,2021,71,143,65.252895,-168.947575,6566.137477749378
-20633,21720,2021,71,143,63.6988,-171.051215,47.321543833188905
-20633,21740,2021,71,143,63.6988,-171.051215,0
-20617,21720,2021,81,143,63.33523,-172.62468,1363.9404455971785
-20617,21740,2021,81,143,63.33523,-172.62468,7664.046313355575
-20603,21720,2021,70,143,63.00793,-171.767845,21.016697450874258
-20603,21740,2021,70,143,63.00793,-171.767845,2858.270853318899
-20588,21720,2021,81,143,62.65922,-173.913775,0
-20588,21740,2021,81,143,62.65922,-173.913775,175.82973668112274
-19843,21720,2019,70,143,62.872775,-168.828885,2208.1955889347273
-19843,21740,2019,70,143,62.872775,-168.828885,6908.8099614195435
-19828,21720,2019,70,143,61.329885,-166.68264,0
-19828,21740,2019,70,143,61.329885,-166.68264,347.4558380155324
-19782,21720,2019,71,143,63.66541,-166.78842,509.0342513655397
-19782,21740,2019,71,143,63.66541,-166.78842,2943.5458883311644
-19767,21720,2019,71,143,64.66201,-169.88556,788.0933997177774
-19767,21740,2019,71,143,64.66201,-169.88556,9286.722223701376
-19750,21720,2019,71,143,63.334115,-166.038665,22.151152464654626
-19750,21740,2019,71,143,63.334115,-166.038665,2170.812941536153
-19734,21720,2019,71,143,64.247355,-163.12622,0
-19734,21740,2019,71,143,64.247355,-163.12622,0
-19497,21720,2019,81,143,61.6776,-173.093545,1010.8401869877449
-19497,21740,2019,81,143,61.6776,-173.093545,12972.449066342726
-17454,21720,2017,71,143,64.27813,-170.69045,5834.790048352379
-17454,21740,2017,71,143,64.27813,-170.69045,27971.933407766555
-20647,21720,2021,71,143,64.028995,-167.56952,709.9834761652135
-20647,21740,2021,71,143,64.028995,-167.56952,2954.447368558469
-20632,21720,2021,71,143,63.99391,-170.552865,23.322347730140844
-20632,21740,2021,71,143,63.99391,-170.552865,46.64469546028169
-20616,21720,2021,81,143,63.339025,-173.357445,0
-20616,21740,2021,81,143,63.339025,-173.357445,498.2814597419669
-20602,21720,2021,70,143,62.02658,-171.66618,64.9093962192873
-20602,21740,2021,70,143,62.02658,-171.66618,497.63870434786935
-20587,21720,2021,81,143,62.659095,-174.621015,0
-20587,21740,2021,81,143,62.659095,-174.621015,2358.8096570341304
-19813,21720,2019,70,143,61.32822,-168.769,578.3065941787524
-19813,21740,2019,70,143,61.32822,-168.769,53626.81532942201
-19799,21720,2019,70,143,62.33586,-168.865795,2989.0404935840456
-19799,21740,2019,70,143,62.33586,-168.865795,8104.0886621820955
-19781,21720,2019,71,143,63.99847,-166.81108,314.8050687663565
-19781,21740,2019,71,143,63.99847,-166.81108,6183.67099362486
-19766,21720,2019,71,143,64.66013,-169.120555,1995.4595313822927
-19766,21740,2019,71,143,64.66013,-169.120555,16881.587635494197
-19749,21720,2019,71,143,63.331605,-165.305835,0
-19749,21740,2019,71,143,63.331605,-165.305835,64.99798072939868
-19733,21720,2019,71,143,64.6631,-168.349225,129.54114247411562
-19733,21740,2019,71,143,64.6631,-168.349225,8083.367290384814
-19510,21720,2019,71,143,64.00353,-164.54903,0
-19510,21740,2019,71,143,64.00353,-164.54903,0
-19496,21720,2019,81,143,62.00723,-173.080015,2022.4586604806398
-19496,21740,2019,81,143,62.00723,-173.080015,24083.767926335782
-17453,21720,2017,71,143,64.30688,-171.27471,924.388199107998
-17453,21740,2017,71,143,64.30688,-171.27471,94233.22053259768
-20646,21720,2021,71,143,63.66072,-167.528985,568.6250614171929
-20646,21740,2021,71,143,63.66072,-167.528985,4321.5504667706655
-20631,21720,2021,71,143,64.04661,-171.351435,629.1939574121608
-20631,21740,2021,71,143,64.04661,-171.351435,4317.572328448966
-20615,21720,2021,70,143,62.674705,-170.364425,875.6452607474005
-20615,21740,2021,70,143,62.674705,-170.364425,5747.82530131627
-20601,21720,2021,81,143,62.332695,-171.79744,347.29276606532926
-20601,21740,2021,81,143,62.332695,-171.79744,2040.3450006338094
-19841,21720,2019,70,143,60.666145,-170.092865,1209.487915537038
-19841,21740,2019,70,143,60.666145,-170.092865,4837.951662148152
-19826,21720,2019,70,143,61.33742,-170.17414,1374.5430198710146
-19826,21740,2019,70,143,61.33742,-170.17414,26049.807231426486
-19812,21720,2019,70,143,61.665925,-168.803725,3628.211175787579
-19812,21740,2019,70,143,61.665925,-168.803725,2968.536416553474
-19798,21720,2019,70,143,62.34296,-168.139095,5431.690173753611
-19798,21740,2019,70,143,62.34296,-168.139095,9873.801166054136
-19779,21720,2019,71,143,64.00155,-172.00702,1233.2434178565286
-19779,21740,2019,71,143,64.00155,-172.00702,20814.742564797994
-19765,21720,2019,71,143,64.329575,-169.076535,349.5357815285519
-19765,21740,2019,71,143,64.329575,-169.076535,3769.9930722008103
-19748,21720,2019,71,143,63.663985,-165.30845,0
-19748,21740,2019,71,143,63.663985,-165.30845,122.68939070485546
-19509,21720,2019,71,143,64.013535,-165.32112,0
-19509,21740,2019,71,143,64.013535,-165.32112,71.50647262288888
-19494,21720,2019,70,143,61.99793,-170.978145,925.7699749863265
-19494,21740,2019,70,143,61.99793,-170.978145,10183.46972484959
-17451,21720,2017,71,143,64.331065,-166.059735,166.96319329796384
-17451,21740,2017,71,143,64.331065,-166.059735,3029.1893641202014
-20645,21720,2021,71,143,63.3267,-167.564485,639.7914499230319
-20645,21740,2021,71,143,63.3267,-167.564485,1096.7853427251976
-20630,21720,2021,71,143,64.01035,-171.79476,146.72011890198436
-20630,21740,2021,71,143,64.01035,-171.79476,3730.883023507602
-20586,21720,2021,81,143,62.337775,-174.61426,85.81246989054962
-20586,21740,2021,81,143,62.337775,-174.61426,2917.623976278687
-19840,21720,2019,81,143,60.670745,-170.76827,1341.3985258436685
-19840,21740,2019,81,143,60.670745,-170.76827,56704.5740470278
-19825,21720,2019,70,143,61.664485,-170.177965,2871.2017191479804
-19825,21740,2019,70,143,61.664485,-170.177965,22097.61915699816
-19811,21720,2019,70,143,61.6656,-168.083865,63.035036133783876
-19811,21740,2019,70,143,61.6656,-168.083865,31937.751641117167
-19797,21720,2019,70,143,62.66791,-168.186865,3546.853940554728
-19797,21740,2019,70,143,62.66791,-168.186865,3295.0063234739187
-19778,21720,2019,71,143,64.04964,-171.353185,11007.944695331558
-19778,21740,2019,71,143,64.04964,-171.353185,17018.70678807149
-19764,21720,2019,70,143,62.00497,-166.69534,0
-19764,21740,2019,70,143,62.00497,-166.69534,999.4658668460437
-19747,21720,2019,71,143,63.67351,-164.573905,0
-19747,21740,2019,71,143,63.67351,-164.573905,43.71015464259321
-19732,21720,2019,71,143,65.00024,-168.36148,1947.5068990431898
-19732,21740,2019,71,143,65.00024,-168.36148,25679.916552499737
-19508,21720,2019,71,143,64.331,-165.33186,0
-19508,21740,2019,71,143,64.331,-165.33186,50.236109715663616
-19493,21720,2019,70,143,62.33823,-171.04723,1602.1495112432108
-19493,21740,2019,70,143,62.33823,-171.04723,5228.066826162056
-17450,21720,2017,71,143,64.340145,-166.83257,1587.190160074023
-17450,21740,2017,71,143,64.340145,-166.83257,3401.121771587192
-20644,21720,2021,71,143,63.372045,-168.283725,875.9848090757417
-20644,21740,2021,71,143,63.372045,-168.283725,4447.307492230689
-20614,21720,2021,70,143,62.944735,-170.48452,344.44525197720185
-20614,21740,2021,70,143,62.944735,-170.48452,4684.455426889946
-20600,21720,2021,81,143,62.326085,-172.3844,355.68017798591785
-20600,21740,2021,81,143,62.326085,-172.3844,555.7502781029966
-20585,21720,2021,81,143,62.33486,-175.275625,1218.2885892269433
-20585,21740,2021,81,143,62.33486,-175.275625,4125.082416154387
-19839,21720,2019,70,143,60.665215,-168.022505,0
-19839,21740,2019,70,143,60.665215,-168.022505,14707.782135237769
-19824,21720,2019,70,143,61.67139,-169.507085,3390.8420138888887
-19824,21740,2019,70,143,61.67139,-169.507085,4268.192744755244
-19810,21720,2019,70,143,61.997985,-168.12715,1218.4994626638916
-19810,21740,2019,70,143,61.997985,-168.12715,20337.863758644588
